,Tweets,label
805,Are you thinking of giving up? Don’t! Think of how far you’ve come. Everything you’ve been through; the times you thought you couldn’t make it but did; the mornings you couldn’t get out of bed but pushed yourself anyway. Always seek your strength from the Almighty. You’ll be ok.,religious
806,"Some people will try to push you down and make you look bad. If you’ve done nothing wrong and have a a clear conscience, don’t worry about it. The Almighty will lift you and make sure you emerge on top of it all.",religious
807,Let people say what they want about you because sooner or later your actions will speak for themselves. There is no need to overreact when someone puts you down. You can make sure that you don't let them upset you by simply sticking to what you do best.,religious
808,"When you stain your tongue with slander, backbiting and gossip, your spirituality goes down significantly. You may think you’re harming the other person but in actual fact, you’re harming yourself. So learn to hold your tongue because it has the power to make you or break you.",religious
809,"At times, we condemn good people because we disagree with them over a few issues. We refuse to see the good they’re doing. Disagreements do not automatically make a person extreme, bad or evil. Learn to distinguish between the one who respectfully disagrees & the one who is evil!",religious
810,"Be careful how you react to those who’ve wronged you. Two wrongs do not make a right. You can’t be mean, angry or bitter & expect good in return. Don’t wrong others the way they’ve wronged you. Be the better, kinder person always. Your reward is with the Almighty.",religious
811,"No matter how tired you are, how much you’re struggling, keep moving closer towards the Almighty. Remember, our hearts and faith are constantly shifting. Don’t let Satan take control. Try your best to keep on the straight path always. It won’t be easy but it will be worth it.",religious
812,"It’s inevitable to look at others & yearn for their lifestyle on social media. Next time you find yourself doing that, stop & think if it’s fair to compare your life with theirs when you’re only seeing a portion of the life they want you to see. You don’t know the full story.",religious
813,"Don’t put off till tomorrow what you should do today. When you have the “one day” attitude, you’ll miss out on many opportunities the Almighty’s placed in your path. You refuse to see what is dangling in front of you right now. Don’t end up the loser by being a procrastinator.",religious
814,"We all want to fit in. We all want to feel comfortable in our surroundings. But at what cost? There’s a consequence for every action we choose. Surround ourselves with righteous friendships, the kind that provides goodness and the remembrance of the Almighty.",religious
