,Unnamed: 0,Tweets
826,826,"Congratulations to Punjab Government for fulfilling another promise of PTI by launching Insaf Academy! This is the first of its kind portal in Pakistan which contains more than 7,000 lectures, quizzes and MCQs. Through this, a school will be built in every home, and free education will be organized for the students of ninth to twelfth grade."
827,827,"All those who support the constitutional right to democracy and free speech are used to spread fear and terror and stifle critical voices.
@ImranRiazKhan
 Arrest and
@ayazamir
 Come out to protest against the ongoing acts of violence and revenge against journalists and others."
828,828,"A negative impression is emerging about our army because the current imported government is seen as a mere puppet regime. The hope was that the new military leadership would act against the Tehreek-e-Insaf, media and critical journalists for the last 8 months due to Bajwa's fascist tactics. will separate itself from"
829,829,"rule by a cabal of crooks & their handlers brought to power through US regime change conspiracy. Will our ppl bow down before this conspiracy in fear or, as a nation, face up to the challenge? On 13 Aug at our Haqeeqi Azadi jalsa I will announce our plan to counter this fascism."
830,830,These ppl have been plundering Pak for last 30 yrs & are now responsible for the present economic meltdown. These thieves should never be allowed to sell our national assets in the devious manner they are attempting. The nation will never trust them with our national assets.
831,831,"Strongly condemn persecution & arrest of Sindh Opposition leader Haleem Adil Sheikh by Sindh govt. This is pure fascism, reflecting the Zardari-Sharif mafia's approach of eliminating those they cannot purchase & it is absolutely unacceptable in any democracy."
832,832,"Our leaders were right. Unlike theft, which has its perpetrators, corruption is like a cancer that spreads its claws throughout the existence of a nation and destroys it. In a country, especially with a corrupt leadership, it loses the journey of development and capital. Prevents action."
833,833,Abrar ul Haque has again come up with a great tarana about Haqeeqi Azadi. Only truly free (Azad) nations fulfill their immense human potential to rise & become Iqbal's Shaheen.
834,834,"My house has been under heavy attack since yesterday afternoon. Latest attack by Rangers, pitting the largest pol party against the army. This is what PDM and the enemies of Pakistan want. No lessons learnt from the East Pakistan tragedy."
835,835,"I appeal to Pakistanis living in Pakistan + the world to support and finance PTI's struggle for real freedom. It is a movement of independent Pakistan, so go ahead and contribute to this jihad.
@PTIKhurshidAlam
 He is the Chairman of Fundraising Committee of Tehreek-e-Insaf"
836,836,Congratulations to Abid Zuberi on his election as President SCBA.
837,837,"I will not avoid any sacrifice for the development, interests and democracy of Pakistan, in this regard, I am ready to talk to anyone and I am ready to take every step in this direction."
838,838,"At #AlQadir, vision is to become hub of higher education based on Islamic principles & modern disciplines. To facilitate effective nation building, our renowned PhD Faculty educates deserving students from remote areas, who otherwise are deprived of quality higher education."
839,839,"The Caretaker Government of Punjab is brazenly following the path of contempt of the Supreme Court to stop our scheduled rally, under which law the unarmed workers are subjected to the worst torture by the police?"
840,840,"Again, I ask our Honourable judges where is the justice in all this? Is the Article 14 Constitutional provision only to be applied selectively for the high & mighty State functionaries?"
841,841,"""Lancet"", one of the most reliable medical journals in the world, has praised our health card in the words that ""this is the real achievement which was relatively unachieved by Amir Malik"". It is one of the major achievements of my government in the way of making Pakistan a welfare state. ."
